Title,Location,Company,Apply
"긴급) 머신러닝 엔지니어 (추천,자연어처리) - 업계 최고 대기업",휴머레인컨설팅,서울 강남구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=39649003&recommend_ids=eJxdkMkRQyEMQ6vJ3atsn1MI%2FXcRfhIMw403EkJICyJUGA5%2BxVsL7B48QPJFd5nHEYYLh%2F3sipB5u3Bh68ozzssvXDrByLfe%2BNethD0GVr5Ise86SarUCLGnWYdNM%2FE2B4OtqxoHvPa%2FKelQNSI5ewYzaHojlDP0fCjzGCmVK45NFn4AS5hQFw%3D%3D&view_type=search&searchword=python&searchType=search&gz=1&t_ref_content=generic&t_ref=search&paid_fl=n#seq=0
[AI 머신비젼] 딥러닝 개발 (선임~수석) 채용,HR Tube,경기 수원시 영통구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=39648904&recommend_ids=eJxdkMkRQyEMQ6vJ3atsn1MI%2FXcRfhIMw403EkJICyJUGA5%2BxVsL7B48QPJFd5nHEYYLh%2F3sipB5u3Bh68ozzssvXDrByLfe%2BNethD0GVr5Ise86SarUCLGnWYdNM%2FE2B4OtqxoHvPa%2FKelQNSI5ewYzaHojlDP0fCjzGCmVK45NFn4AS5hQFw%3D%3D&view_type=search&searchword=python&searchType=search&gz=1&t_ref_content=generic&t_ref=search&paid_fl=n#seq=0
긴급) 업계 최고 대기업 - Cloud Infra Platform Architect,휴머레인컨설팅,서울 강남구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=39648952&recommend_ids=eJxdkMkRQyEMQ6vJ3atsn1MI%2FXcRfhIMw403EkJICyJUGA5%2BxVsL7B48QPJFd5nHEYYLh%2F3sipB5u3Bh68ozzssvXDrByLfe%2BNethD0GVr5Ise86SarUCLGnWYdNM%2FE2B4OtqxoHvPa%2FKelQNSI5ewYzaHojlDP0fCjzGCmVK45NFn4AS5hQFw%3D%3D&view_type=search&searchword=python&searchType=search&gz=1&t_ref_content=generic&t_ref=search&paid_fl=n#seq=0
긴급) Cloud System Engineer - 업계 최고 대기업 - 최우대,휴머레인컨설팅,서울 강남구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=39649007&recommend_ids=eJxdkMkRQyEMQ6vJ3atsn1MI%2FXcRfhIMw403EkJICyJUGA5%2BxVsL7B48QPJFd5nHEYYLh%2F3sipB5u3Bh68ozzssvXDrByLfe%2BNethD0GVr5Ise86SarUCLGnWYdNM%2FE2B4OtqxoHvPa%2FKelQNSI5ewYzaHojlDP0fCjzGCmVK45NFn4AS5hQFw%3D%3D&view_type=search&searchword=python&searchType=search&gz=1&t_ref_content=generic&t_ref=search&paid_fl=n#seq=0
긴급) Cloud Infra Platform Architect - 업계 최고 대기업,휴머레인컨설팅,서울 강남구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=39648950&recommend_ids=eJxdkMkRQyEMQ6vJ3atsn1MI%2FXcRfhIMw403EkJICyJUGA5%2BxVsL7B48QPJFd5nHEYYLh%2F3sipB5u3Bh68ozzssvXDrByLfe%2BNethD0GVr5Ise86SarUCLGnWYdNM%2FE2B4OtqxoHvPa%2FKelQNSI5ewYzaHojlDP0fCjzGCmVK45NFn4AS5hQFw%3D%3D&view_type=search&searchword=python&searchType=search&gz=1&t_ref_content=generic&t_ref=search&paid_fl=n#seq=0
긴급) 그로스해킹&데이터분석 - 최고 대기업 - 최우대,휴머레인컨설팅,서울 강남구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=39648974&recommend_ids=eJxdkMkRQyEMQ6vJ3atsn1MI%2FXcRfhIMw403EkJICyJUGA5%2BxVsL7B48QPJFd5nHEYYLh%2F3sipB5u3Bh68ozzssvXDrByLfe%2BNethD0GVr5Ise86SarUCLGnWYdNM%2FE2B4OtqxoHvPa%2FKelQNSI5ewYzaHojlDP0fCjzGCmVK45NFn4AS5hQFw%3D%3D&view_type=search&searchword=python&searchType=search&gz=1&t_ref_content=generic&t_ref=search&paid_fl=n#seq=0
긴급) 업계 최고 대기업 - Cloud System Engineer  - 최우대,휴머레인컨설팅,서울 강남구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=39649006&recommend_ids=eJxdkMkRQyEMQ6vJ3atsn1MI%2FXcRfhIMw403EkJICyJUGA5%2BxVsL7B48QPJFd5nHEYYLh%2F3sipB5u3Bh68ozzssvXDrByLfe%2BNethD0GVr5Ise86SarUCLGnWYdNM%2FE2B4OtqxoHvPa%2FKelQNSI5ewYzaHojlDP0fCjzGCmVK45NFn4AS5hQFw%3D%3D&view_type=search&searchword=python&searchType=search&gz=1&t_ref_content=generic&t_ref=search&paid_fl=n#seq=0
긴급) 업계 최고 대기업 - 데이터 사이언티스트 (3년 이상),휴머레인컨설팅,서울 강남구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=39649026&recommend_ids=eJxdkMkRQyEMQ6vJ3atsn1MI%2FXcRfhIMw403EkJICyJUGA5%2BxVsL7B48QPJFd5nHEYYLh%2F3sipB5u3Bh68ozzssvXDrByLfe%2BNethD0GVr5Ise86SarUCLGnWYdNM%2FE2B4OtqxoHvPa%2FKelQNSI5ewYzaHojlDP0fCjzGCmVK45NFn4AS5hQFw%3D%3D&view_type=search&searchword=python&searchType=search&gz=1&t_ref_content=generic&t_ref=search&paid_fl=n#seq=0
[Global Company] CRM 분석 (사원-과장급),(주)HR컨설팅그룹,서울 용산구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=39648766&recommend_ids=eJxdkMkRQyEMQ6vJ3atsn1MI%2FXcRfhIMw403EkJICyJUGA5%2BxVsL7B48QPJFd5nHEYYLh%2F3sipB5u3Bh68ozzssvXDrByLfe%2BNethD0GVr5Ise86SarUCLGnWYdNM%2FE2B4OtqxoHvPa%2FKelQNSI5ewYzaHojlDP0fCjzGCmVK45NFn4AS5hQFw%3D%3D&view_type=search&searchword=python&searchType=search&gz=1&t_ref_content=generic&t_ref=search&paid_fl=n#seq=0
긴급) 최고 대기업 - 그로스해킹&데이터분석 - 최우대,휴머레인컨설팅,서울 강남구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=39648973&recommend_ids=eJxdkMkRQyEMQ6vJ3atsn1MI%2FXcRfhIMw403EkJICyJUGA5%2BxVsL7B48QPJFd5nHEYYLh%2F3sipB5u3Bh68ozzssvXDrByLfe%2BNethD0GVr5Ise86SarUCLGnWYdNM%2FE2B4OtqxoHvPa%2FKelQNSI5ewYzaHojlDP0fCjzGCmVK45NFn4AS5hQFw%3D%3D&view_type=search&searchword=python&searchType=search&gz=1&t_ref_content=generic&t_ref=search&paid_fl=n#seq=0
AR 네비게이션 SW 개발 경력자 채용-모빌리티 SW 전문그룹계열사,헌터파트너스(주),서울 강남구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=39647905&recommend_ids=eJxdkMkRQyEMQ6vJ3atsn1MI%2FXcRfhIMw403EkJICyJUGA5%2BxVsL7B48QPJFd5nHEYYLh%2F3sipB5u3Bh68ozzssvXDrByLfe%2BNethD0GVr5Ise86SarUCLGnWYdNM%2FE2B4OtqxoHvPa%2FKelQNSI5ewYzaHojlDP0fCjzGCmVK45NFn4AS5hQFw%3D%3D&view_type=search&searchword=python&searchType=search&gz=1&t_ref_content=generic&t_ref=search&paid_fl=n#seq=0
"긴급) 업계 최고 대기업 - 머신러닝 엔지니어 (추천,자연어처리)",휴머레인컨설팅,서울 강남구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=39649002&recommend_ids=eJxdkMkRQyEMQ6vJ3atsn1MI%2FXcRfhIMw403EkJICyJUGA5%2BxVsL7B48QPJFd5nHEYYLh%2F3sipB5u3Bh68ozzssvXDrByLfe%2BNethD0GVr5Ise86SarUCLGnWYdNM%2FE2B4OtqxoHvPa%2FKelQNSI5ewYzaHojlDP0fCjzGCmVK45NFn4AS5hQFw%3D%3D&view_type=search&searchword=python&searchType=search&gz=1&t_ref_content=generic&t_ref=search&paid_fl=n#seq=0
긴급) 데이터 사이언티스트 (3년 이상) - 업계 최고 대기업,휴머레인컨설팅,서울 강남구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=39649027&recommend_ids=eJxdkMkRQyEMQ6vJ3atsn1MI%2FXcRfhIMw403EkJICyJUGA5%2BxVsL7B48QPJFd5nHEYYLh%2F3sipB5u3Bh68ozzssvXDrByLfe%2BNethD0GVr5Ise86SarUCLGnWYdNM%2FE2B4OtqxoHvPa%2FKelQNSI5ewYzaHojlDP0fCjzGCmVK45NFn4AS5hQFw%3D%3D&view_type=search&searchword=python&searchType=search&gz=1&t_ref_content=generic&t_ref=search&paid_fl=n#seq=0
"유명 중견기업 의료영상 인공지능 모델개발(딥러닝,머신비전)",라인서치,인천 남동구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=39649825&recommend_ids=eJxdkMkRQyEMQ6vJ3atsn1MI%2FXcRfhIMw403EkJICyJUGA5%2BxVsL7B48QPJFd5nHEYYLh%2F3sipB5u3Bh68ozzssvXDrByLfe%2BNethD0GVr5Ise86SarUCLGnWYdNM%2FE2B4OtqxoHvPa%2FKelQNSI5ewYzaHojlDP0fCjzGCmVK45NFn4AS5hQFw%3D%3D&view_type=search&searchword=python&searchType=search&gz=1&t_ref_content=generic&t_ref=search&paid_fl=n#seq=0
[Global Company] Data Scientist (과장-차장급),(주)HR컨설팅그룹,서울 용산구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=39650267&recommend_ids=eJxdkMkRQyEMQ6vJ3atsn1MI%2FXcRfhIMw403EkJICyJUGA5%2BxVsL7B48QPJFd5nHEYYLh%2F3sipB5u3Bh68ozzssvXDrByLfe%2BNethD0GVr5Ise86SarUCLGnWYdNM%2FE2B4OtqxoHvPa%2FKelQNSI5ewYzaHojlDP0fCjzGCmVK45NFn4AS5hQFw%3D%3D&view_type=search&searchword=python&searchType=search&gz=1&t_ref_content=generic&t_ref=search&paid_fl=n#seq=0
"온라인 코딩 교육, 코드잇 글로벌 콘텐츠 PD 채용",(주)코드잇,서울 중구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=39392276&recommend_ids=eJxdkMkRQyEMQ6vJ3atsn1MI%2FXcRfhIMw403EkJICyJUGA5%2BxVsL7B48QPJFd5nHEYYLh%2F3sipB5u3Bh68ozzssvXDrByLfe%2BNethD0GVr5Ise86SarUCLGnWYdNM%2FE2B4OtqxoHvPa%2FKelQNSI5ewYzaHojlDP0fCjzGCmVK45NFn4AS5hQFw%3D%3D&view_type=search&searchword=python&searchType=search&gz=1&t_ref_content=generic&t_ref=search&paid_fl=n#seq=0
데이터 과학자(전문요원)(병역특례 전문연구요원 지원가능),(주)초위스컴퍼니,경기 용인시 기흥구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=39410701&recommend_ids=eJxdkMkRQyEMQ6vJ3atsn1MI%2FXcRfhIMw403EkJICyJUGA5%2BxVsL7B48QPJFd5nHEYYLh%2F3sipB5u3Bh68ozzssvXDrByLfe%2BNethD0GVr5Ise86SarUCLGnWYdNM%2FE2B4OtqxoHvPa%2FKelQNSI5ewYzaHojlDP0fCjzGCmVK45NFn4AS5hQFw%3D%3D&view_type=search&searchword=python&searchType=search&gz=1&t_ref_content=generic&t_ref=search&paid_fl=n#seq=0
[비긴메이트] Node.JS 개발자 / 데이터사이언티스트 채용,"주식회사 비긴메이트(Beginmate Co. ,Ltd,)",서울 강남구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=39529318&recommend_ids=eJxdkMkRQyEMQ6vJ3atsn1MI%2FXcRfhIMw403EkJICyJUGA5%2BxVsL7B48QPJFd5nHEYYLh%2F3sipB5u3Bh68ozzssvXDrByLfe%2BNethD0GVr5Ise86SarUCLGnWYdNM%2FE2B4OtqxoHvPa%2FKelQNSI5ewYzaHojlDP0fCjzGCmVK45NFn4AS5hQFw%3D%3D&view_type=search&searchword=python&searchType=search&gz=1&t_ref_content=generic&t_ref=search&paid_fl=n#seq=0
(주)딥엑스 AI / SW 엔지니어 수시 모집,(주)딥엑스,경기 성남시 분당구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=39561141&recommend_ids=eJxdkMkRQyEMQ6vJ3atsn1MI%2FXcRfhIMw403EkJICyJUGA5%2BxVsL7B48QPJFd5nHEYYLh%2F3sipB5u3Bh68ozzssvXDrByLfe%2BNethD0GVr5Ise86SarUCLGnWYdNM%2FE2B4OtqxoHvPa%2FKelQNSI5ewYzaHojlDP0fCjzGCmVK45NFn4AS5hQFw%3D%3D&view_type=search&searchword=python&searchType=search&gz=1&t_ref_content=generic&t_ref=search&paid_fl=n#seq=0
ASIC/SoC/RTL/FPGA HW 엔지니어,(주)딥엑스,경기 성남시 분당구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=39561128&recommend_ids=eJxdkMkRQyEMQ6vJ3atsn1MI%2FXcRfhIMw403EkJICyJUGA5%2BxVsL7B48QPJFd5nHEYYLh%2F3sipB5u3Bh68ozzssvXDrByLfe%2BNethD0GVr5Ise86SarUCLGnWYdNM%2FE2B4OtqxoHvPa%2FKelQNSI5ewYzaHojlDP0fCjzGCmVK45NFn4AS5hQFw%3D%3D&view_type=search&searchword=python&searchType=search&gz=1&t_ref_content=generic&t_ref=search&paid_fl=n#seq=0
09. [국내 대기업] IaaS 클라우드 기술구현,베스트네트워크㈜,서울 강남구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=39570615&recommend_ids=eJxdkMkRQyEMQ6vJ3atsn1MI%2FXcRfhIMw403EkJICyJUGA5%2BxVsL7B48QPJFd5nHEYYLh%2F3sipB5u3Bh68ozzssvXDrByLfe%2BNethD0GVr5Ise86SarUCLGnWYdNM%2FE2B4OtqxoHvPa%2FKelQNSI5ewYzaHojlDP0fCjzGCmVK45NFn4AS5hQFw%3D%3D&view_type=search&searchword=python&searchType=search&gz=1&t_ref_content=generic&t_ref=search&paid_fl=n#seq=0
국내 IT 대기업 AI(박사급) 채용,(주)커리어앤스카우트,서울 강서구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=39568853&recommend_ids=eJxdkMkRQyEMQ6vJ3atsn1MI%2FXcRfhIMw403EkJICyJUGA5%2BxVsL7B48QPJFd5nHEYYLh%2F3sipB5u3Bh68ozzssvXDrByLfe%2BNethD0GVr5Ise86SarUCLGnWYdNM%2FE2B4OtqxoHvPa%2FKelQNSI5ewYzaHojlDP0fCjzGCmVK45NFn4AS5hQFw%3D%3D&view_type=search&searchword=python&searchType=search&gz=1&t_ref_content=generic&t_ref=search&paid_fl=n#seq=0
"[소프트웨어 개발팀] 빅데이터, 인공지능 개발자 모집 : 정규직",아울네스트,서울 강남구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=39576075&recommend_ids=eJxdkMkRQyEMQ6vJ3atsn1MI%2FXcRfhIMw403EkJICyJUGA5%2BxVsL7B48QPJFd5nHEYYLh%2F3sipB5u3Bh68ozzssvXDrByLfe%2BNethD0GVr5Ise86SarUCLGnWYdNM%2FE2B4OtqxoHvPa%2FKelQNSI5ewYzaHojlDP0fCjzGCmVK45NFn4AS5hQFw%3D%3D&view_type=search&searchword=python&searchType=search&gz=1&t_ref_content=generic&t_ref=search&paid_fl=n#seq=0
(주)조인트리 컨설팅사업부 신입/경력직 모집공고,(주)조인트리, 세종특별자치시,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=39580596&recommend_ids=eJxdkMkRQyEMQ6vJ3atsn1MI%2FXcRfhIMw403EkJICyJUGA5%2BxVsL7B48QPJFd5nHEYYLh%2F3sipB5u3Bh68ozzssvXDrByLfe%2BNethD0GVr5Ise86SarUCLGnWYdNM%2FE2B4OtqxoHvPa%2FKelQNSI5ewYzaHojlDP0fCjzGCmVK45NFn4AS5hQFw%3D%3D&view_type=search&searchword=python&searchType=search&gz=1&t_ref_content=generic&t_ref=search&paid_fl=n#seq=0
[㈜케어랩스] 바비톡 데이터팀 채용,(주)바비톡,서울 강남구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=39591403&recommend_ids=eJxdkMkRQyEMQ6vJ3atsn1MI%2FXcRfhIMw403EkJICyJUGA5%2BxVsL7B48QPJFd5nHEYYLh%2F3sipB5u3Bh68ozzssvXDrByLfe%2BNethD0GVr5Ise86SarUCLGnWYdNM%2FE2B4OtqxoHvPa%2FKelQNSI5ewYzaHojlDP0fCjzGCmVK45NFn4AS5hQFw%3D%3D&view_type=search&searchword=python&searchType=search&gz=1&t_ref_content=generic&t_ref=search&paid_fl=n#seq=0
데이터 프로세싱 엔지니어 (파견계약직) 채용,퀄컴씨디엠에이테크날러지코리아,서울 강남구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=39599623&recommend_ids=eJxdkMkRQyEMQ6vJ3atsn1MI%2FXcRfhIMw403EkJICyJUGA5%2BxVsL7B48QPJFd5nHEYYLh%2F3sipB5u3Bh68ozzssvXDrByLfe%2BNethD0GVr5Ise86SarUCLGnWYdNM%2FE2B4OtqxoHvPa%2FKelQNSI5ewYzaHojlDP0fCjzGCmVK45NFn4AS5hQFw%3D%3D&view_type=search&searchword=python&searchType=search&gz=1&t_ref_content=generic&t_ref=search&paid_fl=n#seq=0
중견 핀테크 관련 토탈 솔루션 기업 데이터 엔지니어 채용,(주)커리어앤스카우트,서울 영등포구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=39596334&recommend_ids=eJxdkMkRQyEMQ6vJ3atsn1MI%2FXcRfhIMw403EkJICyJUGA5%2BxVsL7B48QPJFd5nHEYYLh%2F3sipB5u3Bh68ozzssvXDrByLfe%2BNethD0GVr5Ise86SarUCLGnWYdNM%2FE2B4OtqxoHvPa%2FKelQNSI5ewYzaHojlDP0fCjzGCmVK45NFn4AS5hQFw%3D%3D&view_type=search&searchword=python&searchType=search&gz=1&t_ref_content=generic&t_ref=search&paid_fl=n#seq=0
[ 글로벌 식음료 ] 데이터분석 Data Intelligence,(주)핀커스코리아,서울 강남구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=39614400&recommend_ids=eJxdkMkRQyEMQ6vJ3atsn1MI%2FXcRfhIMw403EkJICyJUGA5%2BxVsL7B48QPJFd5nHEYYLh%2F3sipB5u3Bh68ozzssvXDrByLfe%2BNethD0GVr5Ise86SarUCLGnWYdNM%2FE2B4OtqxoHvPa%2FKelQNSI5ewYzaHojlDP0fCjzGCmVK45NFn4AS5hQFw%3D%3D&view_type=search&searchword=python&searchType=search&gz=1&t_ref_content=generic&t_ref=search&paid_fl=n#seq=0
DevOps엔지니어 & Data Scientist 모집,(주)캐시멜로,서울 마포구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=39643772&recommend_ids=eJxdkMkRQyEMQ6vJ3atsn1MI%2FXcRfhIMw403EkJICyJUGA5%2BxVsL7B48QPJFd5nHEYYLh%2F3sipB5u3Bh68ozzssvXDrByLfe%2BNethD0GVr5Ise86SarUCLGnWYdNM%2FE2B4OtqxoHvPa%2FKelQNSI5ewYzaHojlDP0fCjzGCmVK45NFn4AS5hQFw%3D%3D&view_type=search&searchword=python&searchType=search&gz=1&t_ref_content=generic&t_ref=search&paid_fl=n#seq=0
국내 IT 대기업 AI/빅데이터 분석(Data Scientist) 채용,(주)커리어앤스카우트,서울 강서구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=39641032&recommend_ids=eJxdkMkRQyEMQ6vJ3atsn1MI%2FXcRfhIMw403EkJICyJUGA5%2BxVsL7B48QPJFd5nHEYYLh%2F3sipB5u3Bh68ozzssvXDrByLfe%2BNethD0GVr5Ise86SarUCLGnWYdNM%2FE2B4OtqxoHvPa%2FKelQNSI5ewYzaHojlDP0fCjzGCmVK45NFn4AS5hQFw%3D%3D&view_type=search&searchword=python&searchType=search&gz=1&t_ref_content=generic&t_ref=search&paid_fl=n#seq=0
인공지능 의료솔루션 S/W 개발자(프론트엔드/백엔드/풀스택),(주)핀커스코리아,서울 강남구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=39649610&recommend_ids=eJxdkMkRQyEMQ6vJ3atsn1MI%2FXcRfhIMw403EkJICyJUGA5%2BxVsL7B48QPJFd5nHEYYLh%2F3sipB5u3Bh68ozzssvXDrByLfe%2BNethD0GVr5Ise86SarUCLGnWYdNM%2FE2B4OtqxoHvPa%2FKelQNSI5ewYzaHojlDP0fCjzGCmVK45NFn4AS5hQFw%3D%3D&view_type=search&searchword=python&searchType=search&gz=1&t_ref_content=generic&t_ref=search&paid_fl=n#seq=0
05. [유명IT기업] Data Scientist,베스트네트워크㈜,서울 강남구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=39647672&recommend_ids=eJxdkMkRQyEMQ6vJ3atsn1MI%2FXcRfhIMw403EkJICyJUGA5%2BxVsL7B48QPJFd5nHEYYLh%2F3sipB5u3Bh68ozzssvXDrByLfe%2BNethD0GVr5Ise86SarUCLGnWYdNM%2FE2B4OtqxoHvPa%2FKelQNSI5ewYzaHojlDP0fCjzGCmVK45NFn4AS5hQFw%3D%3D&view_type=search&searchword=python&searchType=search&gz=1&t_ref_content=generic&t_ref=search&paid_fl=n#seq=0
ICT/빅데이터 관련 업무 경력직 채용,(주)포아시스,경북 포항시 남구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=39485446&recommend_ids=eJxdkMkRQyEMQ6vJ3atsn1MI%2FXcRfhIMw403EkJICyJUGA5%2BxVsL7B48QPJFd5nHEYYLh%2F3sipB5u3Bh68ozzssvXDrByLfe%2BNethD0GVr5Ise86SarUCLGnWYdNM%2FE2B4OtqxoHvPa%2FKelQNSI5ewYzaHojlDP0fCjzGCmVK45NFn4AS5hQFw%3D%3D&view_type=search&searchword=python&searchType=search&gz=1&t_ref_content=generic&t_ref=search&paid_fl=n#seq=0
컴퓨터 직업훈련 강사님 전체 분야 모집 (주간/야간/주말),그린컴퓨터아트학원,인천 서구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=39649482&recommend_ids=eJxdkMkRQyEMQ6vJ3atsn1MI%2FXcRfhIMw403EkJICyJUGA5%2BxVsL7B48QPJFd5nHEYYLh%2F3sipB5u3Bh68ozzssvXDrByLfe%2BNethD0GVr5Ise86SarUCLGnWYdNM%2FE2B4OtqxoHvPa%2FKelQNSI5ewYzaHojlDP0fCjzGCmVK45NFn4AS5hQFw%3D%3D&view_type=search&searchword=python&searchType=search&gz=1&t_ref_content=generic&t_ref=search&paid_fl=n#seq=0
당사 RPA 프로세스 개발 및 엔지니어 채용 Mq8E,(주)트랜스코스모스코리아,서울 영등포구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=39652055&recommend_ids=eJxdkMkRQyEMQ6vJ3atsn1MI%2FXcRfhIMw403EkJICyJUGA5%2BxVsL7B48QPJFd5nHEYYLh%2F3sipB5u3Bh68ozzssvXDrByLfe%2BNethD0GVr5Ise86SarUCLGnWYdNM%2FE2B4OtqxoHvPa%2FKelQNSI5ewYzaHojlDP0fCjzGCmVK45NFn4AS5hQFw%3D%3D&view_type=search&searchword=python&searchType=search&gz=1&t_ref_content=generic&t_ref=search&paid_fl=n#seq=0
칸타코리아 월드패널 데이터 품질 관리 경력직 채용,(주)칸타코리아,서울 영등포구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=39513075&recommend_ids=eJxdkMkRQyEMQ6vJ3atsn1MI%2FXcRfhIMw403EkJICyJUGA5%2BxVsL7B48QPJFd5nHEYYLh%2F3sipB5u3Bh68ozzssvXDrByLfe%2BNethD0GVr5Ise86SarUCLGnWYdNM%2FE2B4OtqxoHvPa%2FKelQNSI5ewYzaHojlDP0fCjzGCmVK45NFn4AS5hQFw%3D%3D&view_type=search&searchword=python&searchType=search&gz=1&t_ref_content=generic&t_ref=search&paid_fl=n#seq=0
[정규직] 프로그램 개발 경력사원 모집합니다,㈜케이씨에이,서울 서초구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=39449520&recommend_ids=eJxdkMkRQyEMQ6vJ3atsn1MI%2FXcRfhIMw403EkJICyJUGA5%2BxVsL7B48QPJFd5nHEYYLh%2F3sipB5u3Bh68ozzssvXDrByLfe%2BNethD0GVr5Ise86SarUCLGnWYdNM%2FE2B4OtqxoHvPa%2FKelQNSI5ewYzaHojlDP0fCjzGCmVK45NFn4AS5hQFw%3D%3D&view_type=search&searchword=python&searchType=search&gz=1&t_ref_content=generic&t_ref=search&paid_fl=n#seq=0
"응용프로그래머 및 머신비전, 알고리즘, 영상처리 개발자",(주)펨트론,서울 금천구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=39608649&recommend_ids=eJxdkMkRQyEMQ6vJ3atsn1MI%2FXcRfhIMw403EkJICyJUGA5%2BxVsL7B48QPJFd5nHEYYLh%2F3sipB5u3Bh68ozzssvXDrByLfe%2BNethD0GVr5Ise86SarUCLGnWYdNM%2FE2B4OtqxoHvPa%2FKelQNSI5ewYzaHojlDP0fCjzGCmVK45NFn4AS5hQFw%3D%3D&view_type=search&searchword=python&searchType=search&gz=1&t_ref_content=generic&t_ref=search&paid_fl=n#seq=0
"[펨트론] 알고리즘, 영상처리 개발자(SecsGem, CIM 등)",(주)펨트론,서울 금천구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=39608931&recommend_ids=eJxdkMkRQyEMQ6vJ3atsn1MI%2FXcRfhIMw403EkJICyJUGA5%2BxVsL7B48QPJFd5nHEYYLh%2F3sipB5u3Bh68ozzssvXDrByLfe%2BNethD0GVr5Ise86SarUCLGnWYdNM%2FE2B4OtqxoHvPa%2FKelQNSI5ewYzaHojlDP0fCjzGCmVK45NFn4AS5hQFw%3D%3D&view_type=search&searchword=python&searchType=search&gz=1&t_ref_content=generic&t_ref=search&paid_fl=n#seq=0
"기업부설연구소 (응용프로그래머, 영상처리, AI) 전문연구요원",(주)펨트론,서울 금천구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=39608691&recommend_ids=eJxdkMkRQyEMQ6vJ3atsn1MI%2FXcRfhIMw403EkJICyJUGA5%2BxVsL7B48QPJFd5nHEYYLh%2F3sipB5u3Bh68ozzssvXDrByLfe%2BNethD0GVr5Ise86SarUCLGnWYdNM%2FE2B4OtqxoHvPa%2FKelQNSI5ewYzaHojlDP0fCjzGCmVK45NFn4AS5hQFw%3D%3D&view_type=search&searchword=python&searchType=search&gz=1&t_ref_content=generic&t_ref=search&paid_fl=n#seq=0
